PlayerId,Position,Height,Weight,CollegeAwards,FG%,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,StartRatio,G,GS,MP,FG,FGA,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,OWS,DWS,WS,WS/40,PER,OBPM,DBPM,BPM,playerId,isAllStar
tom-copa-1,Center,208,124,0,,0.525,,0.0,0.391,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tom-copa-1,0
ty-lawson-1,Guard,180,88,10,0.517,0.624,0.579,0.31,0.482,,,,5.4,34.4,,0.2,16.6,21.5,0.9047619048000001,105.0,95.0,2835.0,6.5,12.6,5.0,8.7,0.5680000000000001,1.6,3.9,0.403,4.8,6.1,0.78,4.3,8.6,2.6,0.1,3.1,2.9,19.4,9.0,6.7,15.7,0.221,,,,,ty-lawson-1,0
ronnie-price-1,Guard,188,86,0,0.425,0.547,0.51,0.47000000000000003,0.277,,,,,,,,12.0,,0.3146067416,89.0,28.0,2811.0,8.6,20.1,5.2,10.7,0.485,3.4,9.4,0.358,4.4,5.6,0.791,4.9,3.5,1.5,0.2,1.2,0.9,24.9,2.2,-0.1,2.1,0.03,,,,,ronnie-price-1,0
marc-iavaroni-1,Forward,203,95,2,,0.535,,,0.515,,,,12.9,5.4,,1.1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marc-iavaroni-1,0
sherron-collins-1,Guard,180,92,11,0.444,0.562,0.523,0.417,0.289,552.0,0.8,5.6,4.5,25.8,1.9,0.1,16.5,24.8,0.5384615385,143.0,77.0,4071.0,6.4,14.5,4.2,8.5,0.492,2.3,6.0,0.377,3.4,4.2,0.808,3.3,5.4,1.4,0.0,3.3,2.5,18.6,10.4,6.1,16.5,0.162,,,,,sherron-collins-1,0
julius-randle-1,Forward,206,113,11,0.501,0.5670000000000001,0.505,0.046,0.739,599.0,13.3,24.7,19.2,10.0,1.0,2.6,16.1,25.4,1.0,40.0,40.0,1233.0,6.4,12.7,6.3,12.1,0.517,0.1,0.6000000000000001,0.167,6.6,9.4,0.706,13.5,1.8,0.6000000000000001,1.0,3.3,3.0,19.4,3.5,2.4,5.9,0.191,24.5,4.2,3.0,7.1,julius-randle-1,0
allan-houston-1,Guard,198,90,7,0.46,0.602,0.548,0.417,0.391,,,,,,,,14.9,,1.0,128.0,128.0,4606.0,7.8,17.0,4.8,9.9,0.486,3.0,7.1,0.424,5.7,6.7,0.849,4.5,4.0,1.2,0.4,3.5,2.4,24.3,,,,,,,,,allan-houston-1,0
allan-houston-1,Guard,198,90,7,0.46,0.602,0.548,0.417,0.391,,,,,,,,14.9,,1.0,128.0,128.0,4606.0,7.8,17.0,4.8,9.9,0.486,3.0,7.1,0.424,5.7,6.7,0.849,4.5,4.0,1.2,0.4,3.5,2.4,24.3,,,,,,,,,allan-houston-1,1
luther-wright-1,Center,218,122,3,0.522,0.543,0.522,0.0,0.328,,,,,,,,16.0,,0.484375,64.0,31.0,1150.0,6.5,12.5,6.5,12.5,0.522,0.0,0.0,,2.6,4.1,0.644,11.8,1.2,1.5,4.1,2.7,5.1,15.7,,,,,,,,,luther-wright-1,0
greg-oden-1,Center,213,113,12,0.616,0.626,0.616,0.0,0.638,,,,,,,,13.8,,0.9687500000000001,32.0,31.0,925.0,8.2,13.3,8.2,13.3,0.616,0.0,0.0,,5.3,8.5,0.628,13.2,0.9,0.8,4.5,2.8,3.8,21.7,3.6,4.6,8.2,0.355,,,,,greg-oden-1,0
torraye-braggs-1,Center,203,111,2,0.55,0.6000000000000001,0.55,0.002,0.627,,,,14.1,15.3,2.9,-0.4,22.1,25.3,,59.0,,896.0,12.5,22.7,12.5,22.7,0.551,0.0,0.0,0.0,10.4,14.2,0.727,20.5,6.5,3.8,1.0,4.2,4.3,35.4,5.2,4.1,9.3,0.20500000000000002,,,,,torraye-braggs-1,0
andrae-patterson-1,Center,206,107,3,0.47900000000000004,0.542,0.5,0.133,0.35100000000000003,,,,,,,,18.1,,,121.0,,2172.0,9.5,19.9,8.7,17.2,0.504,0.8,2.7,0.313,5.3,7.0,0.755,12.7,2.9,1.9,2.3,3.7,5.0,25.1,4.9,4.4,9.3,0.122,,,,,andrae-patterson-1,0
sean-higgins-1,Forward,206,92,2,,0.584,0.5630000000000001,0.327,0.183,,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sean-higgins-1,0
kenny-green-1,Forward,198,95,3,,0.5630000000000001,,,0.319,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kenny-green-1,0
hakeem-olajuwon-1,Center,213,115,7,,0.627,,,0.58,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hakeem-olajuwon-1,0
hakeem-olajuwon-1,Center,213,115,7,,0.627,,,0.58,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hakeem-olajuwon-1,1
jamie-watson-1,Forward,201,86,2,0.45,0.496,0.47300000000000003,0.186,0.28700000000000003,,,,,,,,15.8,,0.2608695652,115.0,30.0,3315.0,6.2,13.9,5.6,11.3,0.496,0.6000000000000001,2.6,0.248,2.5,4.0,0.63,6.5,3.6,1.8,0.7000000000000001,3.0,2.8,15.6,,,,,,,,,jamie-watson-1,0
darwin-cook-1,Guard,190,83,0,,0.518,,,0.273,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,darwin-cook-1,0
lasalle-thompson-1,Center,208,111,0,,0.584,,,0.392,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lasalle-thompson-1,0
phil-hubbard-1,Forward,203,97,4,,0.556,,,0.396,,,,15.3,7.3,,0.30000000000000004,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phil-hubbard-1,0
kevin-williams-1,Guard,188,79,0,,0.587,,,0.51,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kevin-williams-1,0
andre-moore-1,Forward,206,97,2,,0.543,,0.009000000000000001,0.253,,,,15.2,2.6,,3.9,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andre-moore-1,0
raymond-felton-1,Guard,185,89,8,0.423,0.55,0.512,0.47400000000000003,0.361,,,,6.7,35.1,,0.5,24.0,20.3,0.9900990099,101.0,100.0,3421.0,4.8,11.4,2.8,6.0,0.467,2.0,5.4,0.375,3.0,4.1,0.731,4.9,8.2,2.2,0.30000000000000004,4.2,2.7,14.7,5.6,5.7,11.3,0.132,,,,,raymond-felton-1,0
darius-morris-1,Guard,193,86,2,0.46900000000000003,0.526,0.491,0.191,0.365,776.0,2.8,9.4,6.1,35.4,1.8,0.30000000000000004,19.6,22.3,0.7910447761,67.0,53.0,1996.0,5.1,10.8,4.6,8.7,0.528,0.5,2.1,0.223,2.7,3.9,0.6950000000000001,3.9,6.4,1.1,0.1,3.1,2.7,13.3,3.8,2.4,6.2,0.125,17.0,5.4,2.0,7.4,darius-morris-1,0
toure-murry-1,Guard,196,90,3,0.405,0.51,0.458,0.339,0.375,1235.0,5.2,14.9,10.1,22.3,2.7,1.0,18.4,23.5,0.9352517986000001,139.0,130.0,3999.0,5.2,12.8,3.8,8.5,0.454,1.4,4.3,0.311,3.7,4.8,0.763,6.3,4.3,1.8,0.4,3.4,2.4,15.4,6.3,7.5,13.8,0.138,18.6,2.2,3.3,5.6,toure-murry-1,0
bj-mullens-1,Center,213,124,2,0.638,0.629,0.638,0.005,0.495,,,,14.6,3.3,,4.7,18.0,24.0,0.060606060600000004,33.0,2.0,671.0,7.2,11.2,7.2,11.1,0.642,0.0,0.1,0.0,3.1,5.5,0.559,9.2,0.5,1.0,2.2,3.0,4.1,17.4,2.3,1.0,3.3,0.198,,,,,bj-mullens-1,0
isaiah-rider-1,Guard,196,97,2,0.504,0.612,0.5740000000000001,0.35000000000000003,0.334,,,,,,,,,,,55.0,,1914.0,10.2,20.2,7.4,13.1,0.56,2.8,7.1,0.401,5.4,6.8,0.805,8.2,3.3,0.9,0.4,,,28.7,,,,,,,,,isaiah-rider-1,0
darrun-hilliard-1,Guard,198,97,3,0.436,0.5690000000000001,0.529,0.506,0.38,1382.0,2.4,11.1,6.7,15.4,3.0,1.5,13.4,22.4,0.8484848485,132.0,112.0,3537.0,5.6,12.7,3.2,6.3,0.507,2.4,6.4,0.367,3.6,4.8,0.748,4.5,2.8,2.0,0.5,2.3,3.1,17.1,8.1,6.1,14.2,0.16,18.5,4.5,2.8,7.3,darrun-hilliard-1,0
david-burns-1,,"

  Position:
  
  Guard



  
  

  

  
","

  Position:
  
  Guard



  
  

  

  
",0,,0.586,,,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,david-burns-1,0
nick-anderson-1,Guard,198,92,2,,0.583,0.5680000000000001,0.082,0.306,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nick-anderson-1,0
spud-webb-1,Guard,168,60,2,,0.518,,,0.353,,,,,,,,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spud-webb-1,0
wally-rank-1,Guard,198,99,0,,0.504,,,0.373,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wally-rank-1,0
dennis-hopson-1,Guard,196,90,3,,0.584,,0.10400000000000001,0.359,,,,11.2,9.5,,0.8,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dennis-hopson-1,0
derrick-mckey-1,Forward,206,92,6,,0.624,,0.058,0.309,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,derrick-mckey-1,0
jaren-jackson-1,Guard,193,86,3,,0.518,,0.249,0.263,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jaren-jackson-1,0
roy-rogers-1,Center,208,106,4,0.517,0.533,0.517,0.004,0.307,,,,,,,,17.0,,0.43137254900000005,102.0,44.0,2082.0,5.3,10.3,5.3,10.2,0.519,0.0,0.0,0.0,1.9,3.2,0.61,9.9,1.1,0.8,5.1,2.4,3.9,12.5,1.7000000000000002,3.4,5.1,0.099,,,,,roy-rogers-1,0
dejounte-murray-1,Guard,196,77,2,0.41600000000000004,0.485,0.451,0.243,0.342,565.0,4.1,13.7,8.8,25.6,2.8,0.8,16.3,25.9,1.0,34.0,34.0,1139.0,7.1,17.1,5.9,12.9,0.457,1.2,4.1,0.28800000000000003,3.9,5.8,0.663,7.1,5.3,2.2,0.4,3.9,3.2,19.2,1.2,1.6,2.8,0.098,16.8,1.8,2.5,4.3,dejounte-murray-1,0
hanno-mottola-1,Forward,211,112,2,0.5,0.58,0.533,0.198,0.41500000000000004,,,,,,,,14.9,,,120.0,,2162.0,10.0,19.9,8.6,15.9,0.542,1.3,3.9,0.333,6.4,8.3,0.774,10.2,2.6,0.7000000000000001,0.9,2.9,4.8,27.6,9.4,5.8,15.2,0.20700000000000002,,,,,hanno-mottola-1,0
kerry-kittles-1,Guard,196,81,10,0.47800000000000004,0.58,0.558,0.41100000000000003,0.261,,,,,,,,11.4,,0.5081967213,122.0,62.0,4410.0,7.4,15.6,4.9,9.2,0.536,2.5,6.4,0.394,2.9,4.1,0.719,6.5,3.7,2.5,0.4,2.3,1.7000000000000002,20.3,3.2,2.4,5.6,0.05,,,,,kerry-kittles-1,0
billy-thompson-1,Forward,201,88,2,,0.5670000000000001,,,0.432,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,billy-thompson-1,0
patrick-mccaw-1,Guard,198,81,2,0.439,0.5670000000000001,0.539,0.548,0.26,791.0,3.3,10.8,7.2,20.7,3.6,1.1,15.2,20.0,0.7384615385000001,65.0,48.0,2060.0,5.3,12.1,2.9,5.5,0.527,2.4,6.6,0.367,2.4,3.1,0.753,5.3,4.2,2.5,0.4,2.4,2.4,15.4,3.9,3.7,7.6,0.148,18.7,4.1,2.3,6.3,patrick-mccaw-1,0
bo-outlaw-1,Forward,203,95,2,0.669,0.631,0.669,0.0,0.61,,,,,,,,17.6,,0.5081967213,61.0,31.0,2034.0,6.9,10.3,6.9,10.3,0.669,0.0,0.0,,3.0,6.3,0.47400000000000003,10.9,3.5,2.6,4.1,2.9,3.4,16.8,,,,,,,,,bo-outlaw-1,0
alan-henderson-1,Forward,206,106,2,0.54,0.5680000000000001,0.542,0.018000000000000002,0.49,,,,17.3,4.1,,5.8,11.5,23.6,0.41129032260000004,124.0,51.0,3596.0,8.5,15.7,8.4,15.4,0.546,0.1,0.30000000000000004,0.231,5.0,7.7,0.646,12.1,1.5,1.6,2.4,2.5,3.8,22.0,,,,,,,,,alan-henderson-1,0
eric-maynor-1,Guard,188,79,2,0.449,0.555,0.498,0.264,0.437,,,,6.4,36.3,,0.30000000000000004,15.3,26.3,0.8,130.0,104.0,3990.0,6.6,14.6,5.1,10.8,0.47700000000000004,1.4,3.8,0.37,5.0,6.4,0.791,4.4,6.8,1.7000000000000002,0.2,3.2,2.6,19.6,9.8,7.9,17.7,0.177,,,,,eric-maynor-1,0
armen-gilliam-1,Forward,206,104,4,,0.611,,,0.481,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,armen-gilliam-1,0
peter-thibeaux-1,Forward,201,95,0,,0.594,,,0.371,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,peter-thibeaux-1,0
kevin-brooks-1,Forward,198,90,3,,0.595,0.5650000000000001,0.212,0.291,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kevin-brooks-1,0
jayson-williams-1,Forward,206,108,2,,0.578,0.551,0.005,0.527,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jayson-williams-1,1
jayson-williams-1,Forward,206,108,2,,0.578,0.551,0.005,0.527,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jayson-williams-1,0
oj-mayo-1,Guard,193,95,4,0.442,0.562,0.524,0.401,0.28400000000000003,,,,7.4,21.4,,0.7000000000000001,16.1,31.8,0.9696969697000001,33.0,32.0,1216.0,7.8,17.6,4.9,10.6,0.464,2.9,7.1,0.40900000000000003,4.0,5.0,0.803,4.9,3.6,1.7000000000000002,0.4,3.8,2.6,22.5,3.4,1.8,5.2,0.17200000000000001,,,,,oj-mayo-1,0
kirk-snyder-1,Guard,198,102,2,0.426,0.516,0.47300000000000003,0.305,0.454,,,,8.9,12.2,,2.1,16.2,29.5,0.8809523810000001,84.0,74.0,2586.0,7.4,17.3,5.7,12.0,0.47700000000000004,1.6,5.3,0.31,5.3,7.9,0.677,8.3,3.5,1.2,1.0,4.1,3.1,21.7,3.9,6.0,9.9,0.153,,,,,kirk-snyder-1,0
eric-bledsoe-1,Guard,185,86,2,0.462,0.5660000000000001,0.54,0.41000000000000003,0.394,405.0,1.9,8.5,5.5,16.8,2.6,1.1,23.2,20.4,0.9459459459,37.0,35.0,1122.0,5.1,11.1,3.4,6.6,0.516,1.7000000000000002,4.6,0.383,2.9,4.4,0.667,4.1,3.8,1.9,0.4,4.0,2.9,14.9,1.5,2.1,3.5,0.126,,,,,eric-bledsoe-1,0
mark-acres-1,Forward,211,99,0,,0.594,,,0.446,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mark-acres-1,0
lou-roe-1,Forward,201,99,2,0.529,0.578,0.531,0.014,0.671,,,,16.8,9.6,,3.1,14.9,26.4,0.7164179104,134.0,96.0,3738.0,7.1,13.4,7.0,13.2,0.533,0.1,0.2,0.278,6.2,9.0,0.6900000000000001,11.4,2.0,1.0,1.3,3.1,4.0,20.4,,,,,,,,,lou-roe-1,0
noel-felix-1,Forward,206,102,3,0.501,0.521,0.507,0.057,0.31,,,,,,,,19.3,,0.40625000000000006,128.0,52.0,2214.0,5.3,10.5,5.1,9.9,0.518,0.1,0.6000000000000001,0.212,1.9,3.3,0.583,8.5,0.9,1.2,2.0,2.5,4.6,12.5,2.0,4.6,6.6,0.11900000000000001,,,,,noel-felix-1,0
mitch-richmond-1,Guard,196,97,2,,0.5730000000000001,0.527,0.212,0.40700000000000003,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mitch-richmond-1,0
mitch-richmond-1,Guard,196,97,2,,0.5730000000000001,0.527,0.212,0.40700000000000003,,,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mitch-richmond-1,1
rob-kurz-1,Forward,206,105,2,0.468,0.6000000000000001,0.524,0.271,0.633,,,,12.9,12.0,,3.1,15.7,21.0,0.6944444444,108.0,75.0,2517.0,4.8,10.3,3.7,7.5,0.49,1.1,2.8,0.40900000000000003,5.3,6.5,0.81,10.3,2.2,1.0,1.9,2.5,4.3,16.1,6.0,7.5,13.4,0.214,,,,,rob-kurz-1,0
ken-johnson-2,Center,211,108,4,0.54,0.562,0.54,0.0,0.459,,,,,,,,16.5,,0.24409448820000001,127.0,31.0,2752.0,6.0,11.2,6.0,11.2,0.54,0.0,0.0,,3.2,5.1,0.63,10.7,0.8,0.5,6.5,2.1,3.9,15.3,5.4,13.3,18.7,0.251,,,,,ken-johnson-2,0
billy-owens-1,Forward,203,99,6,,0.553,0.523,0.11,0.396,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,billy-owens-1,0
bobby-hurley-1,Guard,183,74,10,0.41000000000000003,0.5690000000000001,0.515,0.521,0.454,,,,3.5,34.9,,0.1,26.0,19.8,0.9928571429,140.0,139.0,4802.0,4.3,10.4,2.1,5.0,0.41500000000000004,2.2,5.4,0.405,3.7,4.7,0.776,2.5,9.0,1.7000000000000002,0.0,4.4,2.7,14.4,,,,,,,,,bobby-hurley-1,0
georges-niang-1,Forward,203,104,22,0.5,0.583,0.556,0.296,0.264,2129.0,4.6,14.6,9.8,20.0,1.3,1.6,14.3,26.9,0.9130434783,138.0,126.0,4110.0,8.3,16.5,6.4,11.6,0.553,1.8,4.9,0.375,3.3,4.4,0.763,6.9,4.1,0.9,0.7000000000000001,3.1,4.1,21.7,11.5,5.0,16.5,0.16,21.5,5.2,1.4,6.7,georges-niang-1,0
dick-miller-1,Forward,198,97,0,,0.525,,,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dick-miller-1,0
bruce-douglas-1,Guard,190,88,4,,0.486,,0.003,0.274,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bruce-douglas-1,0
donovan-mitchell-1,Guard,190,95,2,0.418,0.532,0.495,0.47000000000000003,0.26,736.0,4.7,13.2,8.9,15.9,3.3,1.3,10.8,23.3,0.5846153846000001,65.0,38.0,1689.0,6.3,15.0,4.0,8.0,0.497,2.3,7.1,0.329,3.1,3.9,0.788,6.4,3.4,2.2,0.5,2.0,3.9,18.0,4.4,3.7,8.2,0.194,20.5,6.0,4.4,10.3,donovan-mitchell-1,0
donovan-mitchell-1,Guard,190,95,2,0.418,0.532,0.495,0.47000000000000003,0.26,736.0,4.7,13.2,8.9,15.9,3.3,1.3,10.8,23.3,0.5846153846000001,65.0,38.0,1689.0,6.3,15.0,4.0,8.0,0.497,2.3,7.1,0.329,3.1,3.9,0.788,6.4,3.4,2.2,0.5,2.0,3.9,18.0,4.4,3.7,8.2,0.194,20.5,6.0,4.4,10.3,donovan-mitchell-1,1
brook-steppe-1,Guard,196,88,2,,0.5710000000000001,,,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brook-steppe-1,0
thurl-bailey-1,Forward,211,97,5,,0.547,,0.013000000000000001,0.297,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thurl-bailey-1,0
greg-sutton-1,Guard,188,77,2,,0.481,0.453,0.445,0.278,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,greg-sutton-1,0
tariq-abdul-wahad-1,Forward,198,101,2,0.47300000000000003,0.549,0.501,0.17200000000000001,0.449,,,,,,,,13.9,,,51.0,,1566.0,9.5,20.2,8.4,16.7,0.504,1.1,3.5,0.324,6.6,9.0,0.734,9.9,2.3,1.6,1.0,4.0,3.9,26.8,4.8,2.6,7.3,0.187,,,,,tariq-abdul-wahad-1,0
charles-claxton-1,Center,213,120,3,0.542,0.538,0.544,0.011,0.607,,,,,,,,15.5,,0.2413793103,116.0,28.0,2778.0,7.2,13.2,7.1,13.1,0.545,0.0,0.1,0.30000000000000004,4.0,8.0,0.493,12.1,0.8,1.0,3.6,3.1,4.8,18.3,,,,,,,,,charles-claxton-1,0
lorenzo-williams-1,Center,206,90,2,,0.528,0.53,0.0,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorenzo-williams-1,0
michael-ansley-1,Forward,201,102,4,,0.604,,0.004,0.388,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,michael-ansley-1,0
wesley-matthews-1,Guard,196,99,4,0.444,0.5660000000000001,0.488,0.254,0.596,,,,9.3,13.6,,0.9,15.7,22.5,0.9291338583000001,127.0,118.0,3835.0,5.3,12.0,4.3,9.0,0.48,1.0,3.1,0.341,5.7,7.2,0.799,6.6,2.8,1.6,0.4,2.9,3.0,17.4,8.2,7.5,15.7,0.164,,,,,wesley-matthews-1,0
norm-richardson-1,Forward,196,86,4,0.41000000000000003,0.511,0.47800000000000004,0.391,0.318,,,,,,,,17.3,,0.24793388430000002,121.0,30.0,2941.0,8.0,19.4,5.3,11.8,0.452,2.6,7.6,0.34500000000000003,4.3,6.2,0.6950000000000001,8.1,3.4,1.7000000000000002,0.4,1.4,1.3,22.8,5.0,6.8,11.8,0.145,,,,,norm-richardson-1,0
tyreke-evans-1,Guard,198,99,3,0.455,0.529,0.489,0.246,0.384,,,,10.2,30.0,,2.2,18.2,33.1,0.9459459459,37.0,35.0,1072.0,8.6,18.8,7.3,14.2,0.514,1.3,4.6,0.274,5.1,7.2,0.711,7.4,5.3,2.9,1.1,5.0,3.3,23.6,2.4,4.8,7.2,0.268,,,,,tyreke-evans-1,0
derrick-brown-1,Forward,203,102,3,0.5730000000000001,0.64,0.612,0.189,0.509,,,,14.5,11.4,,2.3,16.6,18.2,0.6792452830000001,106.0,72.0,2647.0,6.0,10.4,5.2,8.4,0.61,0.8,2.0,0.41500000000000004,3.8,5.3,0.718,9.0,2.4,1.1,1.2,2.6,4.0,16.6,8.6,6.6,15.3,0.231,,,,,derrick-brown-1,0
jamal-mashburn-1,Forward,203,108,12,0.516,0.598,0.5730000000000001,0.301,0.379,,,,13.7,9.8,,1.8,13.6,25.4,0.6530612245,98.0,64.0,2962.0,9.1,17.7,7.1,12.3,0.577,2.0,5.3,0.376,4.7,6.7,0.6970000000000001,10.3,2.9,2.1,0.7000000000000001,3.3,4.1,24.9,,,,,,,,,jamal-mashburn-1,1
jamal-mashburn-1,Forward,203,108,12,0.516,0.598,0.5730000000000001,0.301,0.379,,,,13.7,9.8,,1.8,13.6,25.4,0.6530612245,98.0,64.0,2962.0,9.1,17.7,7.1,12.3,0.577,2.0,5.3,0.376,4.7,6.7,0.6970000000000001,10.3,2.9,2.1,0.7000000000000001,3.3,4.1,24.9,,,,,,,,,jamal-mashburn-1,0
johnny-dawkins-1,Guard,188,74,13,,0.553,,0.027,0.304,,,,6.9,22.0,,0.30000000000000004,15.2,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,johnny-dawkins-1,0
quinn-cook-1,Guard,188,83,2,0.432,0.5680000000000001,0.528,0.509,0.253,1611.0,1.6,9.5,5.6,23.5,2.2,0.2,12.7,20.2,0.6923076923,143.0,99.0,4033.0,5.3,12.2,3.0,6.0,0.492,2.3,6.2,0.375,2.6,3.1,0.853,3.8,5.0,1.5,0.1,2.0,2.6,15.6,11.9,5.3,17.2,0.17,18.8,6.6,1.5,8.1,quinn-cook-1,0
derrick-chievous-1,Forward,201,88,2,,0.595,,0.039,0.5630000000000001,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,derrick-chievous-1,0
micheal-ray-richardson-1,Guard,196,85,0,,0.513,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,micheal-ray-richardson-1,1
keith-appling-1,Guard,185,83,2,0.431,0.544,0.491,0.362,0.456,1532.0,1.8,10.2,6.1,21.1,2.2,1.7000000000000002,17.6,20.7,0.8732394366,142.0,124.0,4229.0,4.6,10.8,3.3,6.9,0.486,1.3,3.9,0.334,3.7,4.9,0.748,4.1,4.4,1.4,0.6000000000000001,2.8,3.3,14.3,7.9,6.7,14.7,0.139,16.0,3.2,2.8,5.9,keith-appling-1,0
kevin-love-1,Center,208,117,8,0.559,0.644,0.595,0.202,0.635,,,,22.1,14.1,,3.6,12.9,27.0,0.9743589744000001,39.0,38.0,1156.0,7.9,14.0,6.9,11.2,0.611,1.0,2.8,0.354,6.9,8.9,0.767,14.4,2.6,0.9,1.9,2.7,2.5,23.6,5.6,5.7,11.3,0.391,,,,,kevin-love-1,1
kevin-love-1,Center,208,117,8,0.559,0.644,0.595,0.202,0.635,,,,22.1,14.1,,3.6,12.9,27.0,0.9743589744000001,39.0,38.0,1156.0,7.9,14.0,6.9,11.2,0.611,1.0,2.8,0.354,6.9,8.9,0.767,14.4,2.6,0.9,1.9,2.7,2.5,23.6,5.6,5.7,11.3,0.391,,,,,kevin-love-1,0
jerel-mcneal-1,Guard,190,90,7,0.44,0.524,0.49,0.28700000000000003,0.312,,,,8.6,23.3,,1.2,18.7,27.8,1.0,130.0,130.0,4011.0,7.2,16.4,5.6,11.7,0.47800000000000004,1.6,4.7,0.34700000000000003,3.7,5.1,0.717,6.1,4.5,2.9,0.7000000000000001,4.3,3.7,19.8,6.2,10.5,16.7,0.166,,,,,jerel-mcneal-1,0
john-edwards-1,Center,213,124,3,0.556,0.577,0.556,0.0,0.41000000000000003,,,,10.0,0.8,,4.3,14.8,13.5,0.3125,128.0,40.0,1936.0,6.7,12.0,6.7,12.0,0.556,0.0,0.0,,3.2,4.9,0.653,8.9,0.6000000000000001,0.6000000000000001,3.7,2.5,6.4,16.6,4.3,9.2,13.5,0.28,,,,,john-edwards-1,0
jack-cooley-1,Forward,206,111,3,0.601,0.621,0.601,0.003,0.524,1001.0,17.6,22.9,20.2,6.3,1.4,4.8,11.8,21.1,0.5365853659,123.0,66.0,2435.0,6.5,10.8,6.5,10.7,0.601,0.0,0.0,0.5,3.7,5.7,0.663,13.0,1.1,0.9,1.9,1.8,4.1,16.7,9.4,4.2,13.6,0.223,27.5,5.6,3.3,9.0,jack-cooley-1,0
dakari-johnson-1,Center,213,115,4,0.537,0.55,0.537,0.0,0.763,461.0,15.0,17.2,16.2,6.7,1.2,5.2,14.1,20.6,0.2307692308,78.0,18.0,1185.0,5.4,10.1,5.4,10.1,0.537,0.0,0.0,,4.3,7.7,0.559,11.2,1.4,0.8,2.0,2.3,5.0,15.2,2.9,2.9,5.8,0.196,21.2,3.1,4.9,8.1,dakari-johnson-1,0
adam-keefe-1,Forward,206,104,6,,0.642,0.602,0.011,0.64,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adam-keefe-1,0
bruce-bowen-1,Forward,201,83,2,0.433,0.515,0.457,0.171,0.558,,,,,,,,16.1,,0.49504950500000006,101.0,50.0,2903.0,5.3,12.2,4.7,10.1,0.464,0.6000000000000001,2.1,0.28300000000000003,4.7,6.8,0.6950000000000001,7.7,2.7,1.8,1.0,1.9,2.4,15.9,,,,,,,,,bruce-bowen-1,0
